,Date,Portfolio,Currency 1,Currency 2
184,2019-03-01,FXTEST,1.16295297018188,0.90244334
185,2019-02-28,FXTEST,1.16512093955352,0.904404449669892
186,2019-02-27,FXTEST,1.17150890346766,0.900738605656638
187,2019-02-26,FXTEST,1.16531102151164,0.894054537326776
188,2019-02-25,FXTEST,1.15176854059408,0.893974611121044
189,2019-02-22,FXTEST,1.15133093856498,0.891662951404369
190,2019-02-21,FXTEST,1.15141047783534,0.892737579788421
191,2019-02-20,FXTEST,1.15101289134438,0.892777430586554
192,2019-02-19,FXTEST,1.14972923876427,0.891464229997771
193,2019-02-18,FXTEST,1.1433013971143,0.893694981902676
194,2019-02-15,FXTEST,1.14069308511851,0.896860986547085
195,2019-02-14,FXTEST,1.13311879617459,0.900252070579762
196,2019-02-13,FXTEST,1.14153948014292,0.90057636887608
197,2019-02-12,FXTEST,1.14013385171419,0.901225666906993
198,2019-02-11,FXTEST,1.14091432874305,0.901794571196681
199,2019-02-08,FXTEST,1.14273960392645,0.901388137732107
200,2019-02-07,FXTEST,1.14240018278402,0.902445627650934
201,2019-02-06,FXTEST,1.13921166552745,0.900009000090001
202,2019-02-05,FXTEST,1.1341983486072,0.899806541593557
203,2019-02-04,FXTEST,1.14488522525616,0.901243
204,2019-02-01,FXTEST,1.14187838995147,0.902934537246049
205,2019-01-31,FXTEST,1.14337983077978,0.903628066687751
206,2019-01-30,FXTEST,1.14411239760194,0.906043308870164
207,2019-01-29,FXTEST,1.148349572,0.911701691206637
208,2019-01-28,FXTEST,1.15036409023455,0.912325517744731
209,2019-01-25,FXTEST,1.15537480358628,0.906618313689936
210,2019-01-24,FXTEST,1.14856716246482,0.905387052965142
211,2019-01-23,FXTEST,1.14825064014973,0.905223137503394
212,2019-01-22,FXTEST,1.14079718907572,0.904486251808972
213,2019-01-21,FXTEST,1.13475177304964,0.905715062041481
214,2019-01-18,FXTEST,1.1353830782506,0.909338910611985
215,2019-01-17,FXTEST,1.13413403195989,0.906700516819294
216,2019-01-16,FXTEST,1.12851532523811,0.902282775421817
217,2019-01-15,FXTEST,1.11948235136073,0.909256228405164
218,2019-01-14,FXTEST,1.12570778877219,0.90497737556561
219,2019-01-11,FXTEST,1.11714368702102,0.904240889773035
220,2019-01-10,FXTEST,1.10869661625792,0.904568068747173
221,2019-01-09,FXTEST,1.10712545945706,0.908265213442325
222,2019-01-08,FXTEST,1.11264408740931,0.90962735
223,2019-01-07,FXTEST,1.11418129958106,0.91124248
224,2019-01-04,FXTEST,1.11502609161054,0.912575287461215
225,2019-01-03,FXTEST,1.10606010330601,0.91399323645005
226,2019-01-02,FXTEST,1.11059283445503,0.913408841797588
227,2018-12-31,FXTEST,1.11715616726062,0.916674305619213
228,2018-12-28,FXTEST,1.10929925566019,0.916086478563576
229,2018-12-27,FXTEST,1.10791048083314,0.913575735428467
230,2018-12-26,FXTEST,1.11097532523802,0.910332271279016
231,2018-12-24,FXTEST,1.11430545341088,0.91082976591675
232,2018-12-21,FXTEST,1.11058050042757,0.909545681931875
233,2018-12-20,FXTEST,1.1068313631735,0.912825193975353
234,2018-12-19,FXTEST,1.10702740999867,0.910705341286826
235,2018-12-18,FXTEST,1.11171637891741,0.908182726364544
236,2018-12-17,FXTEST,1.11233467925829,0.905879155720626
237,2018-12-14,FXTEST,1.11179053866251,0.907029478458049
238,2018-12-13,FXTEST,1.11209964412811,0.906084356453585
239,2018-12-12,FXTEST,1.11383381599465,0.90481360839667
240,2018-12-11,FXTEST,1.10642723581283,0.899523252676081
241,2018-12-10,FXTEST,1.10177054526624,0.8975854950184
242,2018-12-07,FXTEST,1.1202724502599,0.897182845863987
243,2018-12-06,FXTEST,1.12304813254568,0.898391878537418
244,2018-12-05,FXTEST,1.12307813254568,0.899523252676081
245,2018-12-04,FXTEST,1.1212144995459,0.900414190527642
246,2018-12-03,FXTEST,1.12249823206528,0.901631953836444
247,2018-11-30,FXTEST,1.12238484331507,0.901550667147493
248,2018-11-29,FXTEST,1.12212035862966,0.899604174163368
249,2018-11-28,FXTEST,1.13067173207602,0.899118863513756
250,2018-11-27,FXTEST,1.12838798492473,0.896539358077819
251,2018-11-26,FXTEST,1.13096584483148,0.895255147717099
252,2018-11-23,FXTEST,1.12879557512134,0.896458987001344
253,2018-11-22,FXTEST,1.12834978843441,0.903097624853246
254,2018-11-21,FXTEST,1.12173015659352,0.903056847428545
255,2018-11-20,FXTEST,1.12389857939219,0.912825193975353
256,2018-11-19,FXTEST,1.247645328,0.910705341286826
257,2018-11-16,FXTEST,1.12672247698669,0.900414190527642
258,2018-11-15,FXTEST,1.12959887943791,0.905879155720626
259,2018-11-14,FXTEST,1.14998045033234,0.895255147717099
